# Russian orthographic reform map:  old<TAB>2026<TAB>era
# Curated seed + corpus-mined drift. Expandable. 7709 forms.
встрѣченный	встреченный	1918-yat
встрѣчный	встречный	1918-yat
встрѣчу	встречу	1918-yat
встрѣчѣ	встрече	1918-yat
вступатоцій	вступатоций	1918-i
вступающихъ	вступающих	1918-hardsign
вступающій	вступающий	1918-i
вступившій	вступивший	1918-i
вступивъ	вступив	1918-hardsign
вступленеіе	вступленеие	1918-i
вступленіе	вступление	1918-i
вступленіи	вступлении	1918-i
вступленія	вступления	1918-i
всхлипываніе	всхлипывание	1918-i
всхлипываніями	всхлипываниями	1918-i
всходящій	всходящий	1918-i
всхожденіе	всхождение	1918-i
всякимъ	всяким	1918-hardsign
всякихъ	всяких	1918-hardsign
всякій	всякий	1918-i
всяческій	всяческий	1918-i
всѣ	все	1918-yat
всѣми	всеми	1918-yat
всѣмъ	всем	1918-yat
всѣхъ	всех	1918-yat
втайнѣ	втайне	1918-yat
второмъ	втором	1918-hardsign
второстепеннымъ	второстепенным	1918-hardsign
второстепенныхъ	второстепенных	1918-hardsign
вторящій	вторящий	1918-i
входъ	вход	1918-hardsign
входяпцій	входяпций	1918-i
входящій	входящий	1918-i
вчерашній	вчерашний	1918-i
въ	в	1918-hardsign
въизвѣстномъ	въизвестном	1918-yat
вънизъ	въниз	1918-hardsign
въявѣ	въяве	1918-yat
выбиванія	выбивания	1918-i
выбирающій	выбирающий	1918-i
выборъ	выбор	1918-hardsign
выбранъ	выбран	1918-hardsign
выбрасыванія	выбрасывания	1918-i
выведеннымъ	выведенным	1918-hardsign
выводъ	вывод	1918-hardsign
выговаривающій	выговаривающий	1918-i
выговоръ	выговор	1918-hardsign
выгодахъ	выгодах	1918-hardsign
выгодъ	выгод	1918-hardsign
выдающій	выдающий	1918-i
выдающійся	выдающийся	1918-i
выдерживающій	выдерживающий	1918-i
выдѣлять	выделять	1918-yat
выздоравливающій	выздоравливающий	1918-i
выздоровѣвшій	выздоровевший	1918-yat
вызовахъ	вызовах	1918-hardsign
вызовъ	вызов	1918-hardsign
вызывающій	вызывающий	1918-i
выигрывающій	выигрывающий	1918-i
выказывающій	выказывающий	1918-i
выкапываніе	выкапывание	1918-i
выкапываютъ	выкапывают	1918-hardsign
выкупъ	выкуп	1918-hardsign
вымѣненное	вымененное	1918-yat
вынужденіе	вынуждение	1918-i
выпивающій	выпивающий	1918-i
выписчикъ	выписчик	1918-hardsign
выполняющій	выполняющий	1918-i
выполоскавъ	выполоскав	1918-hardsign
выпущеніе	выпущение	1918-i
выпущенія	выпущения	1918-i
выработавшій	выработавший	1918-i
выражающихъ	выражающих	1918-hardsign
выражающіе	выражающие	1918-i
выражающій	выражающий	1918-i
выражающія	выражающия	1918-i
выраженіе	выражение	1918-i
выраженіемъ	выражением	1918-i
выраженіи	выражении	1918-i
выраженія	выражения	1918-i
выраженіяхъ	выражениях	1918-i
вырастаніе	вырастание	1918-i
выросшій	выросший	1918-i
вырубленіе	вырубление	1918-i
вырѣзаніе	вырезание	1918-yat
выскабливаніе	выскабливание	1918-i
выслушавъ	выслушав	1918-hardsign
высокимъ	высоким	1918-hardsign
высокихъ	высоких	1918-hardsign
высокомѣрный	высокомерный	1918-yat
высокомѣрнымъ	высокомерным	1918-yat
высокомѣріе	высокомерие	1918-yat
высокій	высокий	1918-i
высокія	высокия	1918-i
высохшій	высохший	1918-i
выступающій	выступающий	1918-i
выступившій	выступивший	1918-i
выступленіе	выступление	1918-i
выступъ	выступ	1918-hardsign
высушеніе	высушение	1918-i
высшимъ	высшим	1918-hardsign
высшихъ	высших	1918-hardsign
высшій	высший	1918-i
высыхающій	высыхающий	1918-i
вытаскиваніе	вытаскивание	1918-i
вытащивъ	вытащив	1918-hardsign
вытекающій	вытекающий	1918-i
вытекшій	вытекший	1918-i
вытерпѣвъ	вытерпев	1918-yat
вытираніе	вытирание	1918-i
вытѣсненный	вытесненный	1918-yat
вытѣсненіе	вытеснение	1918-yat
вытѣснить	вытеснить	1918-yat
выхваляющій	выхваляющий	1918-i
выходъ	выход	1918-hardsign
выходящимъ	выходящим	1918-hardsign
выходящій	выходящий	1918-i
вычерпыванія	вычерпывания	1918-i
вычитаніе	вычитание	1918-i
вышедшій	вышедший	1918-i
вышелъ	вышел	1918-hardsign
выѣхать	выехать	1918-yat
вяжущихъ	вяжущих	1918-hardsign
вяжущій	вяжущий	1918-i
вяжущійся	вяжущийся	1918-i
вязаніе	вязание	1918-i
вязанія	вязания	1918-i
вязкій	вязкий	1918-i
вялымъ	вялым	1918-hardsign
вѣ	ве	1918-yat
вѣд	вед	1918-yat
вѣда	веда	1918-yat
вѣданіе	ведание	1918-yat
вѣдать	ведать	1918-yat
вѣдающій	ведающий	1918-yat
вѣденіи	ведении	1918-yat
вѣдмь	ведмь	1918-yat
вѣдь	ведь	1918-yat
вѣдять	ведять	1918-yat
вѣдѣніе	ведение	1918-yat
вѣдѣніемъ	ведением	1918-yat
вѣеромъ	веером	1918-yat
вѣеръ	веер	1918-yat
вѣетъ	веет	1918-yat
вѣжл	вежл	1918-yat
вѣжливо	вежливо	1918-yat
вѣжливома	вежливома	1918-yat
вѣжливости	вежливости	1918-yat
вѣжливость	вежливость	1918-yat
вѣжливый	вежливый	1918-yat
вѣкамъ	векам	1918-yat
вѣко	веко	1918-yat
вѣкъ	век	1918-yat
вѣмь	вемь	1918-yat
вѣнецъ	венец	1918-yat
вѣнками	венками	1918-yat
вѣнковъ	венков	1918-yat
вѣнокъ	венок	1918-yat
вѣра	вера	1918-yat
вѣрили	верили	1918-yat
вѣрить	верить	1918-yat
вѣрно	верно	1918-yat
вѣрное	верное	1918-yat
вѣрность	верность	1918-yat
вѣрный	верный	1918-yat
вѣрнымъ	верным	1918-yat
вѣрнѣе	вернее	1918-yat
вѣрованіе	верование	1918-yat
вѣроятно	вероятно	1918-yat
вѣроятность	вероятность	1918-yat
вѣроятный	вероятный	1918-yat
вѣроятнѣе	вероятнее	1918-yat
вѣруюцій	веруюций	1918-yat
вѣрующій	верующий	1918-yat
вѣры	веры	1918-yat
вѣрятъ	верят	1918-yat
вѣса	веса	1918-yat
вѣскій	веский	1918-yat
вѣсовая	весовая	1918-yat
вѣсовой	весовой	1918-yat
вѣсомъ	весом	1918-yat
вѣсомь	весомь	1918-yat
вѣсти	вести	1918-yat
вѣстникомъ	вестником	1918-yat
вѣстникъ	вестник	1918-yat
вѣстъ	вест	1918-yat
